account_id,n_records_p1,n_records_p2,total_records,days_active,lifecycle_days,first_date,last_date,level_start,level_end,level_growth,level_growth_rate,current_level_max,total_pay,is_paying,first_pay_time,first_pay_level,vip_level_max,is_in_league,league_name,country,platform,channel_id,media_source,food_get,food_reduce,wood_get,wood_reduce,stone_get,stone_reduce,coins_get,coins_reduce,diamond_get,diamond_reduce,diamond_median,total_get,total_reduce,duration_times,n_event_types
1514492770,6,61,67,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Italy,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,41.0,16
1515411286,119,644,763,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,86800.0,160.0,73726.0,160.0,31700.0,0.0,0.0,0.0,300.0,0.0,200.0,249786.0,7721.0,840.0,34
1516192228,12,170,182,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Spain,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,7054.0,0.0,180.0,24
1517335887,579,1601,2180,4,2,2026-02-17,2026-02-18,0,4,4,1.0,4,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,676586.0,23945.0,660916.0,20195.0,419240.0,0.0,0.0,0.0,800.0,0.0,600.0,1959481.0,103183.0,2160.0,43
1519324454,169,762,931,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,United States,1,Google,,109300.0,290.0,95910.0,290.0,48000.0,0.0,0.0,0.0,300.0,0.0,250.0,313719.0,15381.0,1080.0,33
1520157878,966,2469,3435,2,7,2026-02-17,2026-02-23,0,5,5,2.5,5,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,910224.0,863424.0,932853.0,886053.0,514148.0,514148.0,12000.0,0.0,920.0,500.0,420.0,2676623.0,2430449.0,3120.0,57
1520538892,24,300,324,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,1500.0,360.0,26
1520949521,1481,3553,5034,5,3,2026-02-16,2026-02-18,0,7,7,1.4,7,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,1837952.0,930750.0,1824589.0,927250.0,1127256.0,504000.0,112000.0,0.0,1540.0,500.0,1040.0,6174879.0,3562294.0,6180.0,55
1523349635,629,1758,2387,3,18,2026-02-18,2026-03-07,0,4,4,1.3333333333333333,4,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,783432.0,774632.0,743684.0,734884.0,399640.0,399640.0,0.0,0.0,800.0,0.0,300.0,2138538.0,2055034.0,3480.0,51
1523622166,10687,23111,33798,16,13,2026-02-16,2026-02-28,0,13,13,0.8125,13,6.97,1,2026-02-17 08:31:09,1.0,3,1,CanaTeamFR,Italy,1,Google,Facebook Ads,70155732.0,67135155.0,68863338.0,66540030.0,52136132.0,50746590.0,20439166.0,18928359.0,8211.0,4498.0,1420.0,253724694.0,242799406.0,76260.0,95
1524661889,1080,2628,3708,5,3,2026-02-18,2026-02-20,0,6,6,1.2,6,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,1824986.0,481435.0,1718148.0,472585.0,714947.0,208980.0,38000.0,0.0,1140.0,1067.0,400.0,5912025.0,1560644.0,6840.0,54
1532635936,772,2034,2806,5,3,2026-02-18,2026-02-20,0,5,5,1.0,5,0.0,0,,,1,0,,Indonesia,1,Google,organic,814006.0,805206.0,836990.0,828190.0,464840.0,464840.0,0.0,0.0,800.0,0.0,600.0,2374472.0,2243525.0,2700.0,58
1533113376,4997,10847,15844,16,13,2026-02-16,2026-02-28,0,12,12,0.75,12,3.98,1,2026-02-16 15:50:40,1.0,3,1,ELITEBRASILEIRA,Brazil,1,Google,Facebook Ads,25127043.0,23917045.0,25268886.0,24161345.0,18757506.0,17957688.0,4145518.0,4145518.0,7470.0,3034.0,1982.0,90212706.0,83101674.0,19800.0,87
1533550636,1082,2497,3579,9,18,2026-02-18,2026-03-07,0,5,5,0.5555555555555556,5,0.0,0,,,1,1,Merchant,Viet Nam,1,Google,Facebook Ads,1069584.0,969584.0,1036539.0,936539.0,481296.0,481296.0,0.0,0.0,1000.0,0.0,800.0,3108307.0,2542362.0,4380.0,58
1533678172,1213,2953,4166,7,13,2026-02-16,2026-02-28,0,6,6,0.8571428571428571,6,0.0,0,,,1,1,Romanempire,Viet Nam,1,Google,Facebook Ads,1435700.0,1335700.0,1403735.0,1303735.0,546896.0,546896.0,6000.0,4750.0,910.0,0.0,800.0,4496877.0,3398399.0,5400.0,59
1533956922,73,569,642,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,52800.0,160.0,38400.0,160.0,12400.0,0.0,0.0,0.0,300.0,0.0,100.0,114155.0,9220.0,420.0,29
1534455194,28,330,358,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Lithuania,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,240.0,27
1535434860,12104,27886,39990,28,27,2026-02-17,2026-03-15,0,14,14,0.5,14,0.99,1,2026-02-19 17:38:57,1.0,3,1,CanaTeamFR,France,2,AppStore,organic,78896064.0,76312915.0,79438479.0,77309275.0,59132520.0,57363594.0,21942920.0,21942920.0,15553.0,14435.0,3743.0,297521302.0,287941426.0,73440.0,93
1535686543,231,973,1204,2,1,2026-02-18,2026-02-18,0,3,3,1.5,3,0.0,0,,,1,1,FARAÓs,Brazil,1,Google,Facebook Ads,133348.0,13930.0,119023.0,12930.0,64600.0,0.0,0.0,0.0,300.0,42.0,300.0,385819.0,43203.0,1620.0,39
1535972859,334,1135,1469,1,1,2026-02-19,2026-02-19,0,3,3,3.0,3,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,181376.0,13345.0,165099.0,9595.0,85000.0,0.0,0.0,0.0,500.0,0.0,300.0,521082.0,54941.0,1380.0,37
1538096849,112,168,280,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Belarus,2,AppStore,,78800.0,170.0,64400.0,170.0,26600.0,0.0,0.0,0.0,300.0,0.0,200.0,224013.0,15141.0,600.0,19
1538539131,634,1756,2390,11,43,2026-02-16,2026-03-30,0,4,4,0.36363636363636365,4,0.0,0,,,1,1,Marechal,Romania,1,Google,Facebook Ads,955864.0,947064.0,909962.0,901162.0,424600.0,424600.0,0.0,0.0,700.0,24.0,536.5,3409865.0,2358875.0,3120.0,50
1543974176,103,146,249,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,2,AppStore,,78800.0,170.0,64400.0,170.0,26600.0,0.0,0.0,0.0,300.0,0.0,100.0,238412.0,7741.0,600.0,18
1544590062,738,1823,2561,3,5,2026-02-16,2026-02-20,0,5,5,1.6666666666666667,5,0.0,0,,,1,0,,Romania,1,Google,Facebook Ads,740877.0,263830.0,726923.0,258830.0,470040.0,191050.0,0.0,0.0,600.0,0.0,500.0,2176496.0,838645.0,3420.0,48
1545912104,79,602,681,2,1,2026-02-16,2026-02-16,0,2,2,1.0,2,0.0,0,,,1,0,,Spain,1,Google,Facebook Ads,53284.0,170.0,38400.0,170.0,12400.0,0.0,0.0,0.0,300.0,0.0,225.0,114689.0,10240.0,1080.0,30
1546868176,11387,24871,36258,21,34,2026-02-16,2026-03-21,0,12,12,0.5714285714285714,12,0.99,1,2026-02-16 20:44:24,1.0,4,1,LegionofShadows,Philippines,1,Google,Facebook Ads,53042482.0,50856275.0,52700254.0,51740880.0,40631099.0,38319106.0,16573239.0,16573239.0,14221.0,13966.0,5550.0,190743222.0,185177819.0,54720.0,101
1549395850,751,773,1524,5,2,2026-02-18,2026-02-19,0,4,4,0.8,4,0.0,0,,,1,0,,Indonesia,2,AppStore,,745326.0,58530.0,728450.0,53530.0,429428.0,0.0,0.0,0.0,900.0,0.0,450.0,2140719.0,237155.0,2940.0,30
1551960823,85,531,616,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,63300.0,170.0,48900.0,170.0,20300.0,0.0,0.0,0.0,300.0,0.0,100.0,144914.0,7741.0,480.0,30
1552715941,383,1223,1606,1,1,2026-02-17,2026-02-17,0,3,3,3.0,3,0.0,0,,,1,0,,Greece,1,Google,,197186.0,14665.0,182765.0,10915.0,90100.0,0.0,0.0,0.0,500.0,21.0,300.0,566549.0,94406.0,1920.0,37
1554374310,531,1433,1964,3,80,2026-02-16,2026-05-06,0,4,4,1.3333333333333333,4,0.0,0,,,1,1,immortals,Korea (Republic of),1,Google,Facebook Ads,679098.0,670298.0,662624.0,653824.0,421640.0,421640.0,0.0,0.0,600.0,0.0,500.0,1948448.0,1797379.0,2460.0,45
1556144523,645,1688,2333,3,5,2026-02-18,2026-02-22,0,5,5,1.6666666666666667,5,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,740048.0,153092.0,724010.0,154342.0,469240.0,100907.0,0.0,0.0,800.0,0.0,500.0,2163196.0,464186.0,4140.0,47
1557623432,1359,3143,4502,14,40,2026-02-17,2026-03-28,0,6,6,0.42857142857142855,6,0.0,0,,,1,1,HolyRomanEmpire,Philippines,1,Google,Facebook Ads,2374558.0,2274558.0,1303301.0,1270501.0,749776.0,749776.0,48000.0,0.0,2630.0,500.0,650.0,5643847.0,4696140.0,5880.0,60
1557625400,11,62,73,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,7004.0,0.0,60.0,13
1559441006,9,129,138,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6154.0,0.0,60.0,23
1559995494,9,143,152,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Italy,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6154.0,0.0,120.0,23
1562695114,632,1588,2220,2,2,2026-02-16,2026-02-17,0,4,4,2.0,4,0.0,0,,,1,0,,Italy,1,Google,Facebook Ads,670562.0,30345.0,655823.0,26595.0,403840.0,0.0,0.0,0.0,600.0,0.0,300.0,1904468.0,126225.0,2820.0,43
1563918722,24,297,321,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,1500.0,480.0,26
1564674239,154,742,896,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Indonesia,1,Google,,92800.0,380.0,79353.0,380.0,36800.0,0.0,0.0,0.0,300.0,0.0,250.0,269206.0,18061.0,1080.0,32
1564863614,10921,23707,34628,40,23,2026-02-18,2026-03-12,0,12,12,0.3,12,0.99,1,2026-02-20 08:27:13,1.0,2,1,Panda,Malaysia,1,Google,Facebook Ads,46416908.0,38634785.0,46468239.0,39592635.0,36221412.0,30695886.0,16602210.0,8827752.0,9035.0,7719.0,1316.0,178783689.0,148802331.0,64740.0,92
1566561163,115,641,756,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,,79090.0,170.0,64400.0,170.0,26600.0,0.0,0.0,0.0,300.0,0.0,200.0,238704.0,10741.0,900.0,32
1568212690,1982,4514,6496,19,54,2026-02-17,2026-04-11,0,6,6,0.3157894736842105,6,0.0,0,,,1,1,Thailand888,Serbia,1,Google,Facebook Ads,3102709.0,2862709.0,3036475.0,2796475.0,1790882.0,1610882.0,170000.0,36760.0,2480.0,2262.0,594.0,9038903.0,8003662.0,7200.0,64
1569599828,29,340,369,1,1,2026-02-16,2026-02-16,0,1,1,1.0,1,0.0,0,,,1,0,,Philippines,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,59204.0,1500.0,300.0,26
1570425512,9,159,168,2,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6154.0,0.0,70.0,27
1574725129,8,43,51,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,United States,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,120.0,12
1575410579,1152,3058,4210,7,26,2026-02-18,2026-03-15,0,6,6,0.8571428571428571,6,0.99,1,2026-02-18 21:06:16,1.0,3,0,,Indonesia,1,Google,Facebook Ads,1617033.0,1608233.0,1589756.0,1580956.0,964251.0,964251.0,6000.0,0.0,1410.0,1000.0,410.0,4759060.0,4297302.0,7860.0,65
1575920911,1686,5043,6729,8,27,2026-02-18,2026-03-16,0,6,6,0.75,6,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,2074898.0,722212.0,2119407.0,717212.0,1181772.0,449272.0,90000.0,72960.0,1240.0,472.0,768.0,6548722.0,2656528.0,9060.0,64
1576196593,640,1522,2162,5,2,2026-02-17,2026-02-18,0,4,4,0.8,4,0.0,0,,,1,1,mightyforce,United States,1,Google,Facebook Ads,673424.0,28060.0,658917.0,54060.0,421640.0,0.0,0.0,0.0,600.0,0.0,300.0,1947181.0,123944.0,2340.0,46
1580623074,15287,24968,40255,34,38,2026-02-17,2026-03-26,0,14,14,0.4117647058823529,14,0.99,1,2026-02-17 18:53:00,1.0,5,1,NeverGiveUp,Indonesia,1,Google,Facebook Ads,170432445.0,112400060.0,122892625.0,110584080.0,89435039.0,85123634.0,49366999.0,20212018.0,37725.0,34567.0,3158.0,577533465.0,472270720.0,43620.0,94
1581738004,109,604,713,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,81248.0,340.0,68725.0,340.0,26600.0,0.0,0.0,0.0,300.0,0.0,125.0,232615.0,8081.0,1020.0,29
1583372782,1297,3121,4418,3,3,2026-02-16,2026-02-18,0,5,5,1.6666666666666667,5,0.0,0,,,1,1,Romanempire,Philippines,1,Google,organic,1396556.0,1299827.0,1382317.0,1330327.0,889788.0,889788.0,3552.0,0.0,1000.0,75.0,925.0,4123722.0,3779890.0,8220.0,66
1592897227,202,892,1094,2,2,2026-02-17,2026-02-18,0,2,2,1.0,2,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,314918.0,300.0,289217.0,300.0,48000.0,0.0,0.0,0.0,300.0,0.0,300.0,1623490.0,30201.0,1620.0,34
1599737834,1407,3092,4499,9,4,2026-02-16,2026-02-19,0,6,6,0.6666666666666666,6,5.98,1,2026-02-16 18:01:20,1.0,1,1,KönigReich,Japan,2,AppStore,Facebook Ads,1043305.0,492640.0,1024858.0,500640.0,618124.0,248000.0,246600.0,37300.0,2300.0,1189.0,1111.0,4481369.0,2027095.0,6540.0,64
1600489681,150,315,465,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Italy,2,AppStore,,89800.0,200.0,76457.0,200.0,34100.0,0.0,0.0,0.0,300.0,0.0,300.0,257931.0,22601.0,960.0,31
1601007270,8,43,51,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Germany,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,5554.0,0.0,60.0,12
1601240665,148,740,888,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,86882.0,350.0,72913.0,350.0,30500.0,0.0,0.0,0.0,300.0,3.0,248.5,262514.0,22905.0,1080.0,31
1604257449,115,697,812,3,16,2026-02-18,2026-03-05,0,2,2,0.6666666666666666,2,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,106722.0,710.0,78354.0,710.0,26600.0,0.0,0.0,0.0,300.0,0.0,300.0,280688.0,8821.0,1440.0,30
1605954062,384,1289,1673,1,1,2026-02-19,2026-02-19,0,3,3,3.0,3,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,188966.0,16095.0,175414.0,12345.0,88600.0,0.0,0.0,0.0,700.0,0.0,300.0,557976.0,97251.0,2280.0,40
1612266071,473,704,1177,5,61,2026-02-17,2026-04-18,0,4,4,0.8,4,0.0,0,,,1,1,jAzOnE,Viet Nam,2,AppStore,Facebook Ads,271271.0,262471.0,226819.0,218019.0,100600.0,100600.0,0.0,0.0,600.0,0.0,300.0,730140.0,617992.0,1740.0,40
1613873144,58,548,606,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Indonesia,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,660.0,29
1614529691,556,1654,2210,8,2,2026-02-19,2026-02-20,0,4,4,0.5,4,0.0,0,,,1,1,ĐỒNGNAI,Philippines,1,Google,Facebook Ads,912357.0,25030.0,867040.0,15030.0,418600.0,0.0,0.0,0.0,600.0,0.0,300.0,3285893.0,108883.0,3060.0,46
1615019833,413,1215,1628,3,6,2026-02-16,2026-02-21,0,4,4,1.3333333333333333,4,0.0,0,,,1,0,,Germany,1,Google,Facebook Ads,679598.0,62851.0,639162.0,62851.0,338840.0,22571.0,0.0,0.0,540.0,0.0,300.0,1840954.0,217105.0,1320.0,41
1617788647,152,760,912,3,17,2026-02-16,2026-03-04,0,3,3,1.0,3,0.0,0,,,1,0,,United Kingdom,1,Google,Facebook Ads,86800.0,2640.0,75022.0,2640.0,31700.0,0.0,0.0,0.0,300.0,0.0,300.0,269236.0,12682.0,960.0,35
1619412554,51,403,454,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,240.0,28
1623423633,848,2434,3282,11,13,2026-02-16,2026-02-28,0,4,4,0.36363636363636365,4,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,1981596.0,72335.0,1794064.0,61085.0,685960.0,0.0,0.0,0.0,700.0,0.0,450.0,7567437.0,220480.0,13380.0,55
1623514767,66,488,554,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,,52800.0,160.0,38400.0,160.0,12400.0,0.0,0.0,0.0,300.0,0.0,150.0,114155.0,7720.0,480.0,30
1625584979,830,2214,3044,9,5,2026-02-17,2026-02-21,0,4,4,0.4444444444444444,4,0.0,0,,,1,1,DragonyRo,Viet Nam,1,Google,Facebook Ads,1081107.0,60705.0,1032789.0,56955.0,444144.0,0.0,0.0,0.0,700.0,96.0,523.5,3896127.0,242656.0,4380.0,55
1626030766,343,1246,1589,2,2,2026-02-18,2026-02-19,0,3,3,1.5,3,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,178282.0,17000.0,144905.0,17000.0,74800.0,0.0,0.0,0.0,400.0,0.0,300.0,497765.0,102801.0,4260.0,44
1627851106,99,569,668,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,78800.0,160.0,64400.0,160.0,26600.0,0.0,0.0,0.0,300.0,0.0,100.0,223962.0,7721.0,660.0,30
1630206181,58,474,532,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,360.0,29
1631430822,78,469,547,3,52,2026-02-16,2026-04-08,0,2,2,0.6666666666666666,2,0.0,0,,,1,0,,Philippines,2,AppStore,organic,91100.0,160.0,47900.0,160.0,20300.0,0.0,0.0,0.0,300.0,0.0,100.0,171457.0,7721.0,480.0,31
1638268627,9,145,154,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6154.0,0.0,120.0,23
1642304433,100,647,747,2,3,2026-02-17,2026-02-19,0,2,2,1.0,2,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,98100.0,170.0,69300.0,170.0,25400.0,0.0,0.0,0.0,300.0,0.0,200.0,207013.0,7741.0,1920.0,30
1642707936,55,446,501,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,480.0,29
1643248077,111,745,856,3,5,2026-02-18,2026-02-22,0,2,2,0.6666666666666666,2,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,107600.0,340.0,78800.0,340.0,26600.0,0.0,0.0,0.0,300.0,0.0,100.0,269822.0,8081.0,3219.0,32
1647054951,742,2145,2887,16,9,2026-02-18,2026-02-26,0,4,4,0.25,4,0.0,0,,,1,1,ĐỒNGNAI,Philippines,1,Google,Facebook Ads,1042139.0,29305.0,982122.0,40555.0,425240.0,0.0,0.0,0.0,800.0,0.0,300.0,3622690.0,226353.0,7200.0,54
1647521981,145,717,862,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,88300.0,170.0,77187.0,170.0,32900.0,0.0,0.0,0.0,300.0,0.0,200.0,271349.0,22541.0,780.0,32
1648419611,133,682,815,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,88300.0,560.0,75427.0,560.0,32900.0,0.0,0.0,0.0,300.0,0.0,200.0,254747.0,8521.0,1080.0,31
1649600519,340,1094,1434,1,1,2026-02-17,2026-02-17,0,3,3,3.0,3,0.0,0,,,1,0,,Brazil,1,Google,,197800.0,11425.0,184174.0,7675.0,91300.0,0.0,0.0,0.0,500.0,0.0,300.0,567853.0,51101.0,1800.0,38
1651554074,1900,4367,6267,6,3,2026-02-18,2026-02-20,0,7,7,1.1666666666666667,7,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,8692821.0,920955.0,3205411.0,905105.0,1615967.0,477140.0,120300.0,0.0,2360.0,0.0,1640.0,16020339.0,3623233.0,9180.0,62
1653359525,6,147,153,2,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,organic,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,136377.0,16
1656998047,637,1934,2571,8,4,2026-02-17,2026-02-20,0,4,4,0.5,4,0.0,0,,,1,0,,Korea (Republic of),1,Google,Facebook Ads,1056949.0,161013.0,1034133.0,157263.0,433804.0,134618.0,0.0,0.0,900.0,42.0,658.0,3751061.0,521739.0,4740.0,47
1657850656,84,599,683,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,64800.0,160.0,50400.0,160.0,21500.0,0.0,0.0,0.0,300.0,0.0,200.0,149063.0,7721.0,540.0,32
1658731493,94,561,655,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,United States,1,Google,Facebook Ads,69300.0,160.0,54900.0,160.0,25400.0,0.0,0.0,0.0,300.0,0.0,150.0,163763.0,7721.0,840.0,30
1660226032,17,208,225,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Lithuania,1,Google,,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,39854.0,0.0,240.0,25
1662990741,74,573,647,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,52800.0,160.0,38400.0,160.0,12400.0,0.0,0.0,0.0,300.0,0.0,100.0,114156.0,9220.0,600.0,32
1663652399,58,467,525,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,420.0,29
1664137245,150,781,931,2,2,2026-02-16,2026-02-17,0,3,3,1.5,3,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,112600.0,1790.0,84772.0,1790.0,29000.0,0.0,0.0,0.0,300.0,0.0,250.0,298311.0,31681.0,840.0,32
1665055380,85,535,620,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,64800.0,160.0,50400.0,160.0,21500.0,0.0,0.0,0.0,300.0,0.0,100.0,149064.0,7721.0,600.0,30
1669104522,28,320,348,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,300.0,27
1669343476,881,2205,3086,3,19,2026-02-18,2026-03-08,0,5,5,1.6666666666666667,5,0.0,0,,,1,0,,Korea (Republic of),1,Google,Facebook Ads,844427.0,121705.0,826560.0,112955.0,480428.0,0.0,0.0,0.0,900.0,0.0,450.0,2529431.0,379786.0,3420.0,51
1670452765,55,109,164,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,United States,2,AppStore,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,300.0,17
1670988880,8,120,128,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Albania,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,60.0,26
1672428861,1932,2489,4421,4,6,2026-02-16,2026-02-21,0,7,7,1.75,7,0.0,0,,,2,1,DragonEmpire,Australia,2,AppStore,organic,2887004.0,2840204.0,2819990.0,2773190.0,1702054.0,1702054.0,518260.0,5950.0,3180.0,500.0,2550.0,9121436.0,8180281.0,6480.0,61
1676485979,1071,1371,2442,8,6,2026-02-17,2026-02-22,0,5,5,0.625,5,0.0,0,,,1,1,CanaTeamFR,Thailand,2,AppStore,organic,1132594.0,166980.0,1116834.0,135980.0,494168.0,12000.0,68000.0,23400.0,2190.0,145.0,2035.0,4544687.0,649856.0,4020.0,52
1676536405,17,230,247,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,39854.0,0.0,240.0,25
1679738229,49358,66434,115792,67,60,2026-02-19,2026-04-19,0,14,14,0.208955223880597,14,0.0,0,,,8,1,ELITEBRASILEIRA,Brazil,2,AppStore,organic,279767403.0,237534045.0,275037378.0,233388527.0,196507397.0,179438232.0,96660403.0,76610003.0,31088.0,1050.0,4631.0,1392973947.0,1270039518.0,226500.0,94
1684508619,9,170,179,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6154.0,0.0,240.0,23
